epoch,step,train_loss,train_loss_epoch
123,754577,0.0338485985994339,
123,755798,0.034770555794239044,
123,756895,,0.03481341153383255
124,757019,0.034756287932395935,
124,758240,0.03526740521192551,
124,759461,0.034645047038793564,
124,760682,0.03528866916894913,
124,761903,0.03437233716249466,
124,762999,,0.03463940694928169
125,763124,0.03498315066099167,
125,764345,0.03410712629556656,
125,765566,0.03413254767656326,
125,766787,0.034651629626750946,
125,768008,0.03385080769658089,
125,769103,,0.03444559499621391
126,769229,0.03515312820672989,
126,770450,0.03364473953843117,
126,771671,0.03464633226394653,
126,772892,0.034198179841041565,
126,774113,0.0337696447968483,
126,775207,,0.03418205305933952
127,775334,0.033479660749435425,
127,776555,0.03424156829714775,
127,777776,0.03405135124921799,
127,778997,0.033171042799949646,
127,780218,0.0341796949505806,
127,781311,,0.03402905538678169
128,781439,0.03332497179508209,
128,782660,0.03379754349589348,
128,783881,0.03456821292638779,
128,785102,0.03365582972764969,
128,786323,0.03375176712870598,
128,787415,,0.03388061374425888
129,787544,0.033829666674137115,
129,788765,0.03361897170543671,
129,789986,0.03369472175836563,
129,791207,0.033726222813129425,
129,792428,0.033558331429958344,
129,793519,,0.03373849391937256
130,793649,0.03358744829893112,
130,794870,0.03377068042755127,
130,796091,0.033739153295755386,
130,797312,0.03393477946519852,
130,798533,0.033158376812934875,
130,799623,,0.03363238275051117
131,799754,0.03306344151496887,
131,800975,0.03373242914676666,
131,802196,0.03344222903251648,
131,803417,0.0335373654961586,
131,804638,0.032741744071245193,
131,805727,,0.03345074877142906
132,805859,0.03293310105800629,
132,807080,0.033187348395586014,
132,808301,0.03352503478527069,
132,809522,0.03337154537439346,
132,810743,0.03343398869037628,
132,811831,,0.03330790251493454
133,811964,0.03325630724430084,
133,813185,0.03266357630491257,
133,814406,0.03293118625879288,
133,815627,0.03319327533245087,
133,816848,0.03304865211248398,
133,817935,,0.033109743148088455
134,818069,0.03280967101454735,
134,819290,0.03315127640962601,
134,820511,0.03258218616247177,
134,821732,0.0333818644285202,
134,822953,0.03258397430181503,
134,824039,,0.033050231635570526
135,824174,0.03319650888442993,
135,825395,0.033610157668590546,
135,826616,0.03235967829823494,
135,827837,0.03251923993229866,
135,829058,0.03300948441028595,
135,830143,,0.03293163329362869
136,830279,0.033221736550331116,
136,831500,0.03240910917520523,
136,832721,0.03325255960226059,
136,833942,0.03175012022256851,
136,835163,0.03281398117542267,
136,836247,,0.032793931663036346
137,836384,0.032325997948646545,
137,837605,0.032580941915512085,
137,838826,0.03247365355491638,
137,840047,0.03253517299890518,
137,841268,0.03254107013344765,
137,842351,,0.032648831605911255
138,842489,0.032330404967069626,
138,843710,0.032144032418727875,
138,844931,0.032537348568439484,
138,846152,0.03252997249364853,
138,847373,0.032105885446071625,
138,848455,,0.03260766342282295
139,848594,0.033045485615730286,
139,849815,0.03282029554247856,
139,851036,0.032343268394470215,
139,852257,0.03289109468460083,
139,853478,0.03276829421520233,
139,854559,,0.032493289560079575
140,854699,0.03266192972660065,
140,855920,0.03335146605968475,
140,857141,0.03243979066610336,
140,858362,0.03253539279103279,
140,859583,0.03195970132946968,
140,860663,,0.03241068124771118
141,860804,0.03240327909588814,
141,862025,0.032206133008003235,
141,863246,0.03211381286382675,
141,864467,0.032047949731349945,
141,865688,0.03232265263795853,
141,866767,,0.032294053584337234
142,866909,0.03239009529352188,
142,868130,0.032187461853027344,
142,869351,0.03213809058070183,
142,870572,0.03183676302433014,
142,871793,0.031934261322021484,
142,872871,,0.03218982368707657
143,873014,0.03268131986260414,
143,874235,0.03224970027804375,
143,875456,0.03149396553635597,
143,876677,0.032003216445446014,
143,877898,0.03218022733926773,
143,878975,,0.03216676041483879
144,879119,0.03130757808685303,
144,880340,0.032283470034599304,
144,881561,0.031508952379226685,
144,882782,0.03235125541687012,
144,884003,0.03234264999628067,
144,885079,,0.0320366695523262
145,885224,0.0322762131690979,
145,886445,0.0319843590259552,
145,887666,0.031891483813524246,
145,888887,0.03065984696149826,
145,890108,0.031883321702480316,
145,891183,,0.03192434832453728
146,891329,0.03195412456989288,
146,892550,0.03144436329603195,
146,893771,0.03198106586933136,
146,894992,0.03207974135875702,
146,896213,0.03160908818244934,
146,897287,,0.031858280301094055
147,897434,0.03250935673713684,
147,898655,0.031872961670160294,
147,899876,0.0314999595284462,
147,901097,0.031018514186143875,
147,902318,0.03252653777599335,
147,903391,,0.0317801870405674
148,903539,0.0316176563501358,
148,904760,0.03134666383266449,
148,905981,0.032154928892850876,
148,907202,0.03152735158801079,
148,908423,0.031962838023900986,
148,909495,,0.03173162788152695
149,909644,0.0318603478372097,
149,910865,0.032540906220674515,
149,912086,0.03236512839794159,
149,913307,0.03150840476155281,
149,914528,0.03130289167165756,
149,915599,,0.03159042447805405
150,915749,0.031642846763134,
150,916970,0.031425975263118744,
150,918191,0.0313100665807724,
150,919412,0.032149024307727814,
150,920633,0.031399354338645935,
150,921703,,0.031559549272060394
151,921854,0.031813159584999084,
151,923075,0.03165252506732941,
151,924296,0.03177054226398468,
151,925517,0.03077809326350689,
151,926738,0.03172273561358452,
151,927807,,0.03148409351706505
152,927959,0.03113255649805069,
152,929180,0.031569428741931915,
152,930401,0.031173724681138992,
152,931622,0.031225312501192093,
152,932843,0.03235092759132385,
152,933911,,0.03141631558537483
153,934064,0.031148215755820274,
153,935285,0.030862674117088318,
153,936506,0.031685519963502884,
153,937727,0.03159716725349426,
153,938948,0.03191811963915825,
153,940015,,0.031360797584056854
154,940169,0.031554482877254486,
154,941390,0.03135651722550392,
154,942611,0.0311982911080122,
154,943832,0.030615471303462982,
154,945053,0.031088368967175484,
154,946119,,0.03130356967449188
155,946274,0.031306296586990356,
155,947495,0.031327687203884125,
155,948716,0.031060224398970604,
155,949937,0.031268246471881866,
155,951158,0.03130072355270386,
155,952223,,0.0312591977417469
156,952379,0.03115566447377205,
156,953600,0.03041045367717743,
156,954821,0.03099440596997738,
156,956042,0.031050942838191986,
156,957263,0.030957942828536034,
156,958327,,0.031188540160655975
157,958484,0.0314146988093853,
157,959705,0.03161827474832535,
157,960926,0.031859979033470154,
157,962147,0.03147592023015022,
157,963368,0.03108193725347519,
157,964431,,0.0311368890106678
158,964589,0.03128151595592499,
158,965810,0.03104037418961525,
158,967031,0.03155236691236496,
158,968252,0.03013956919312477,
158,969473,0.03131938725709915,
158,970535,,0.031061040237545967
159,970694,0.031449295580387115,
159,971915,0.030680973082780838,
159,973136,0.03074333257973194,
159,974357,0.03073066845536232,
159,975578,0.0314754918217659,
159,976639,,0.031030789017677307
160,976799,0.03066297434270382,
160,978020,0.030856478959321976,
160,979241,0.03131161630153656,
160,980462,0.030989572405815125,
160,981683,0.030346522107720375,
160,982743,,0.030969219282269478
161,982904,0.03070371225476265,
161,984125,0.031040620058774948,
161,985346,0.03023301437497139,
161,986567,0.031501661986112595,
161,987788,0.030308999121189117,
161,988847,,0.030916308984160423
162,989009,0.02955714613199234,
162,990230,0.03098762035369873,
162,991451,0.031055275350809097,
162,992672,0.03095749206840992,
162,993893,0.030831236392259598,
162,994951,,0.030886780470609665
163,995114,0.030253270640969276,
163,996335,0.030702434480190277,
163,997556,0.030820902436971664,
163,998777,0.03057398460805416,
163,999998,0.030476797372102737,
163,1001055,,0.03081487864255905
164,1001219,0.030412791296839714,
164,1002440,0.03151487931609154,
164,1003661,0.030609585344791412,
164,1004882,0.030698038637638092,
164,1006103,0.0299227274954319,
164,1007159,,0.030761219561100006
165,1007324,0.03071283921599388,
165,1008545,0.030954789370298386,
165,1009766,0.031057465821504593,
165,1010987,0.030422471463680267,
165,1012208,0.03035571426153183,
165,1013263,,0.03071870282292366
166,1013429,0.0312759168446064,
166,1014650,0.03029988333582878,
166,1015871,0.031064920127391815,
166,1017092,0.030106736347079277,
166,1018313,0.03068479895591736,
166,1019367,,0.030666550621390343
167,1019534,0.02945902571082115,
167,1020755,0.029962634667754173,
167,1021976,0.03051825985312462,
167,1023197,0.03082927316427231,
167,1024418,0.03036731854081154,
167,1025471,,0.030656402930617332
168,1025639,0.030191104859113693,
168,1026860,0.030627530068159103,
168,1028081,0.03034544177353382,
168,1029302,0.03013654053211212,
168,1030523,0.031024647876620293,
168,1031575,,0.030589310452342033
169,1031744,0.03065621852874756,
169,1032965,0.03005981259047985,
169,1034186,0.030579764395952225,
169,1035407,0.03048459254205227,
169,1036628,0.030351588502526283,
169,1037679,,0.030536729842424393
170,1037849,0.03113958239555359,
170,1039070,0.02996426820755005,
170,1040291,0.030145710334181786,
170,1041512,0.030234307050704956,
170,1042733,0.03034769371151924,
170,1043783,,0.030503198504447937
171,1043954,0.029947824776172638,
171,1045175,0.029988395050168037,
171,1046396,0.03115919977426529,
171,1047617,0.03102375939488411,
171,1048838,0.030794695019721985,
171,1049887,,0.03046264499425888
172,1050059,0.031212788075208664,
172,1051280,0.03098255954682827,
172,1052501,0.03075922280550003,
172,1053722,0.030286576598882675,
172,1054943,0.03105638548731804,
172,1055991,,0.03045020066201687
173,1056164,0.030349895358085632,
173,1057385,0.029824838042259216,
173,1058606,0.029858898371458054,
173,1059827,0.030864248052239418,
173,1061048,0.029871873557567596,
173,1062095,,0.03034617379307747
174,1062269,0.030187293887138367,
174,1063490,0.030888186767697334,
174,1064711,0.02998528815805912,
174,1065932,0.03020079806447029,
174,1067153,0.030610691756010056,
174,1068199,,0.030366715043783188
175,1068374,0.030410412698984146,
175,1069595,0.02978433296084404,
175,1070816,0.029689017683267593,
175,1072037,0.029962951317429543,
175,1073258,0.030233651399612427,
175,1074303,,0.030342547222971916
176,1074479,0.030180253088474274,
176,1075700,0.030007509514689445,
176,1076921,0.030167067423462868,
176,1078142,0.029673710465431213,
176,1079363,0.030327603220939636,
176,1080407,,0.030261904001235962
177,1080584,0.03055410459637642,
177,1081805,0.030325068160891533,
177,1083026,0.030642490833997726,
177,1084247,0.030084989964962006,
177,1085468,0.029870204627513885,
177,1086511,,0.030260972678661346
178,1086689,0.030352529138326645,
178,1087910,0.03009629435837269,
178,1089131,0.03031526319682598,
178,1090352,0.030417388305068016,
178,1091573,0.030399370938539505,
178,1092615,,0.030238529667258263
179,1092794,0.03060673177242279,
179,1094015,0.03009605035185814,
179,1095236,0.030522378161549568,
179,1096457,0.030645690858364105,
179,1097678,0.02954528108239174,
179,1098719,,0.030183199793100357
180,1098899,0.03044486977159977,
180,1100120,0.030400849878787994,
180,1101341,0.029793631285429,
180,1102562,0.029968969523906708,
180,1103783,0.02988993376493454,
180,1104823,,0.030146872624754906
181,1105004,0.030544230714440346,
181,1106225,0.029578041285276413,
181,1107446,0.029280299320816994,
181,1108667,0.030521098524332047,
181,1109888,0.02951502799987793,
181,1110927,,0.03011471964418888
182,1111109,0.03016940876841545,
182,1112330,0.030525214970111847,
182,1113551,0.029520634561777115,
182,1114772,0.030355609953403473,
182,1115993,0.02975466288626194,
182,1117031,,0.030095119029283524
183,1117214,0.03061969205737114,
183,1118435,0.029903920367360115,
183,1119656,0.0299471914768219,
183,1120877,0.030132848769426346,
183,1122098,0.03069901466369629,
183,1123135,,0.03004683554172516
184,1123319,0.030272481963038445,
184,1124540,0.03012215718626976,
184,1125761,0.030087491497397423,
184,1126982,0.030226508155465126,
184,1128203,0.029986370354890823,
184,1129239,,0.030053919181227684
185,1129424,0.029859665781259537,
185,1130645,0.03042967990040779,
185,1131866,0.030351094901561737,
185,1133087,0.030590157955884933,
185,1134308,0.03056008741259575,
185,1135343,,0.029981957748532295
186,1135529,0.030280563980340958,
186,1136750,0.02944832295179367,
186,1137971,0.029738649725914,
186,1139192,0.03004767931997776,
186,1140413,0.03041777014732361,
186,1141447,,0.02996792457997799
187,1141634,0.030239148065447807,
187,1142855,0.02964254468679428,
187,1144076,0.029414881020784378,
187,1145297,0.03009352833032608,
187,1146518,0.029454430565238,
187,1147551,,0.029951227828860283
188,1147739,0.029330529272556305,
188,1148960,0.02931152656674385,
188,1150181,0.029727093875408173,
188,1151402,0.02968967892229557,
188,1152623,0.030029259622097015,
188,1153655,,0.029920468106865883
189,1153844,0.029507510364055634,
189,1155065,0.030253097414970398,
189,1156286,0.029905308037996292,
189,1157507,0.03038676455616951,
189,1158728,0.030339837074279785,
189,1159759,,0.029852846637368202
190,1159949,0.029898758977651596,
190,1161170,0.03013017773628235,
190,1162391,0.030136926099658012,
190,1163612,0.029673252254724503,
190,1164833,0.03058641590178013,
190,1165863,,0.029812412336468697
191,1166054,0.029600732028484344,
191,1167275,0.029315199702978134,
191,1168496,0.028828183189034462,
191,1169717,0.02985871396958828,
191,1170938,0.03061509132385254,
191,1171967,,0.02981606312096119
192,1172159,0.029940377920866013,
192,1173380,0.030573155730962753,
192,1174601,0.03009837493300438,
192,1175822,0.029660599306225777,
192,1177043,0.029826316982507706,
192,1178071,,0.029821719974279404
193,1178264,0.029395589604973793,
193,1179485,0.02994539961218834,
193,1180706,0.030258603394031525,
193,1181927,0.029726305976510048,
193,1183148,0.029796283692121506,
193,1184175,,0.029747994616627693
194,1184369,0.029838107526302338,
194,1185590,0.0294327512383461,
194,1186811,0.02956327050924301,
194,1188032,0.029331330209970474,
194,1189253,0.029287781566381454,
194,1190279,,0.029727835208177567
195,1190474,0.030692223459482193,
195,1191695,0.029972154647111893,
195,1192916,0.029891442507505417,
195,1194137,0.029630955308675766,
195,1195358,0.02979379892349243,
195,1196383,,0.029750240966677666
196,1196579,0.029605906456708908,
196,1197800,0.029117034748196602,
196,1199021,0.029064966365695,
196,1200242,0.02996904030442238,
196,1201463,0.02979028783738613,
196,1202487,,0.02972007729113102
197,1202684,0.028695864602923393,
197,1203905,0.029820311814546585,
197,1205126,0.03003581054508686,
197,1206347,0.028980491682887077,
197,1207568,0.030199464410543442,
197,1208591,,0.029675684869289398
198,1208789,0.029932202771306038,
198,1210010,0.02970156818628311,
198,1211231,0.03057721257209778,
198,1212452,0.03005698323249817,
198,1213673,0.029938310384750366,
198,1214695,,0.029686151072382927
199,1214894,0.029636487364768982,
199,1216115,0.029550638049840927,
199,1217336,0.02976335771381855,
199,1218557,0.029782313853502274,
199,1219778,0.029870260506868362,
199,1220799,,0.0296338964253664
