epoch,step,train_loss,train_loss_epoch
218,1335773,0.040727972984313965,
218,1336775,,0.0401340052485466
219,1336994,0.04031221568584442,
219,1338215,0.0392671599984169,
219,1339436,0.04023192077875137,
219,1340657,0.0406348817050457,
219,1341878,0.03923755884170532,
219,1342879,,0.0399964265525341
220,1343099,0.040488094091415405,
220,1344320,0.04144956171512604,
220,1345541,0.04058857262134552,
220,1346762,0.039722464978694916,
220,1347983,0.04103110358119011,
220,1348983,,0.03981059417128563
221,1349204,0.03805544972419739,
221,1350425,0.04044786095619202,
221,1351646,0.03960060328245163,
221,1352867,0.0391303226351738,
221,1354088,0.04013630375266075,
221,1355087,,0.03966732323169708
222,1355309,0.03828512877225876,
222,1356530,0.04026847332715988,
222,1357751,0.03941609710454941,
222,1358972,0.03867374733090401,
222,1360193,0.03869754076004028,
222,1361191,,0.03948832303285599
223,1361414,0.039486534893512726,
223,1362635,0.03849812597036362,
223,1363856,0.03987697511911392,
223,1365077,0.039563991129398346,
223,1366298,0.0383969321846962,
223,1367295,,0.03938344120979309
224,1367519,0.039041224867105484,
224,1368740,0.03968768194317818,
224,1369961,0.039347946643829346,
224,1371182,0.03944889083504677,
224,1372403,0.039730388671159744,
224,1373399,,0.03923990949988365
225,1373624,0.03783724829554558,
225,1374845,0.039528414607048035,
225,1376066,0.04016193747520447,
225,1377287,0.040047600865364075,
225,1378508,0.038710542023181915,
225,1379503,,0.03916512429714203
226,1379729,0.03872358053922653,
226,1380950,0.03927824646234512,
226,1382171,0.0383371040225029,
226,1383392,0.03919057920575142,
226,1384613,0.03946583345532417,
226,1385607,,0.039014771580696106
227,1385834,0.0379214882850647,
227,1387055,0.039039187133312225,
227,1388276,0.039537977427244186,
227,1389497,0.03848714381456375,
227,1390718,0.0394236221909523,
227,1391711,,0.03885279595851898
228,1391939,0.03914705663919449,
228,1393160,0.03936430811882019,
228,1394381,0.03854115679860115,
228,1395602,0.039040300995111465,
228,1396823,0.03886953741312027,
228,1397815,,0.03873182833194733
229,1398044,0.03857173025608063,
229,1399265,0.03858328238129616,
229,1400486,0.03916153311729431,
229,1401707,0.03774954378604889,
229,1402928,0.03977429121732712,
229,1403919,,0.038640957325696945
230,1404149,0.03820662945508957,
230,1405370,0.039430081844329834,
230,1406591,0.03891421854496002,
230,1407812,0.03983797878026962,
230,1409033,0.03858758509159088,
230,1410023,,0.03851142153143883
231,1410254,0.038762860000133514,
231,1411475,0.03892171382904053,
231,1412696,0.03743115812540054,
231,1413917,0.03917548060417175,
231,1415138,0.03716978058218956,
231,1416127,,0.0384356863796711
232,1416359,0.03936765715479851,
232,1417580,0.038571134209632874,
232,1418801,0.03837310150265694,
232,1420022,0.037185586988925934,
232,1421243,0.037588972598314285,
232,1422231,,0.03829651698470116
233,1422464,0.03954390436410904,
233,1423685,0.03853531926870346,
233,1424906,0.03756839781999588,
233,1426127,0.038535647094249725,
233,1427348,0.04005096107721329,
233,1428335,,0.03820155933499336
234,1428569,0.03781925141811371,
234,1429790,0.0379573218524456,
234,1431011,0.03824426233768463,
234,1432232,0.037836723029613495,
234,1433453,0.038677558302879333,
234,1434439,,0.03814012557268143
235,1434674,0.03649333864450455,
235,1435895,0.039137374609708786,
235,1437116,0.038130804896354675,
235,1438337,0.03833472728729248,
235,1439558,0.03835504874587059,
235,1440543,,0.03803477808833122
236,1440779,0.03747807443141937,
236,1442000,0.03902982920408249,
236,1443221,0.03745564445853233,
236,1444442,0.03911598026752472,
236,1445663,0.03831715136766434,
236,1446647,,0.03791150078177452
237,1446884,0.03834716975688934,
237,1448105,0.03787774592638016,
237,1449326,0.03755515068769455,
237,1450547,0.038901492953300476,
237,1451768,0.03680466488003731,
237,1452751,,0.037859369069337845
238,1452989,0.03821934387087822,
238,1454210,0.03824760764837265,
238,1455431,0.03742127865552902,
238,1456652,0.03621277958154678,
238,1457873,0.03844956308603287,
238,1458855,,0.03770795091986656
239,1459094,0.03853856772184372,
239,1460315,0.03664664179086685,
239,1461536,0.036401111632585526,
239,1462757,0.03858179599046707,
239,1463978,0.03720167279243469,
239,1464959,,0.03766782209277153
240,1465199,0.038713544607162476,
240,1466420,0.038188010454177856,
240,1467641,0.03664371371269226,
240,1468862,0.03802671283483505,
240,1470083,0.03748699277639389,
240,1471063,,0.03759532794356346
241,1471304,0.03802761435508728,
241,1472525,0.03732661157846451,
241,1473746,0.03835722804069519,
241,1474967,0.03595995903015137,
241,1476188,0.036268897354602814,
241,1477167,,0.03751787915825844
242,1477409,0.0381946861743927,
242,1478630,0.03718702495098114,
242,1479851,0.03807102516293526,
242,1481072,0.038067445158958435,
242,1482293,0.03792848438024521,
242,1483271,,0.037442781031131744
243,1483514,0.03766871988773346,
243,1484735,0.03658385947346687,
243,1485956,0.038607463240623474,
243,1487177,0.03683428466320038,
243,1488398,0.038146212697029114,
243,1489375,,0.03739018365740776
244,1489619,0.03661520779132843,
244,1490840,0.038132697343826294,
244,1492061,0.03748711943626404,
244,1493282,0.03582621365785599,
244,1494503,0.036959998309612274,
244,1495479,,0.03732538968324661
245,1495724,0.03634737804532051,
245,1496945,0.0375676304101944,
245,1498166,0.03651160001754761,
245,1499387,0.03767886757850647,
245,1500608,0.03604704141616821,
245,1501583,,0.03720230609178543
246,1501829,0.03826015442609787,
246,1503050,0.03621424734592438,
246,1504271,0.0378790944814682,
246,1505492,0.037520356476306915,
246,1506713,0.03665480762720108,
246,1507687,,0.037204716354608536
247,1507934,0.037841491401195526,
247,1509155,0.03692350536584854,
247,1510376,0.0379762127995491,
247,1511597,0.03647296875715256,
247,1512818,0.0373050831258297,
247,1513791,,0.037096548825502396
248,1514039,0.037233952432870865,
248,1515260,0.03588578850030899,
248,1516481,0.03755270689725876,
248,1517702,0.036265864968299866,
248,1518923,0.03789465129375458,
248,1519895,,0.03706502169370651
249,1520144,0.036830417811870575,
249,1521365,0.036060214042663574,
249,1522586,0.03790337219834328,
249,1523807,0.03525678068399429,
249,1525028,0.036881223320961,
249,1525999,,0.036960627883672714
250,1526249,0.03742694854736328,
250,1527470,0.03621920198202133,
250,1528691,0.0377972312271595,
250,1529912,0.0377945601940155,
250,1531133,0.037312306463718414,
250,1532103,,0.03687411546707153
251,1532354,0.03637898713350296,
251,1533575,0.03729915991425514,
251,1534796,0.03641285002231598,
251,1536017,0.0373486690223217,
251,1537238,0.03667339310050011,
251,1538207,,0.03690902143716812
252,1538459,0.03778984025120735,
252,1539680,0.037634506821632385,
252,1540901,0.03564157709479332,
252,1542122,0.0371382012963295,
252,1543343,0.035677384585142136,
252,1544311,,0.036813609302043915
253,1544564,0.03743402659893036,
253,1545785,0.03718240559101105,
253,1547006,0.03534167259931564,
253,1548227,0.035102520138025284,
253,1549448,0.03605884686112404,
253,1550415,,0.03674906864762306
254,1550669,0.03688529133796692,
254,1551890,0.0358835831284523,
254,1553111,0.038028329610824585,
254,1554332,0.03696908801794052,
254,1555553,0.036021750420331955,
254,1556519,,0.036670178174972534
255,1556774,0.03720476105809212,
255,1557995,0.03548078238964081,
255,1559216,0.03575906902551651,
255,1560437,0.03766750916838646,
255,1561658,0.03546350449323654,
255,1562623,,0.03667185828089714
256,1562879,0.03667598217725754,
256,1564100,0.0352826789021492,
256,1565321,0.03757781162858009,
256,1566542,0.03679770976305008,
256,1567763,0.03754844889044762,
256,1568727,,0.03657413274049759
257,1568984,0.03665512800216675,
257,1570205,0.03632790595293045,
257,1571426,0.036850400269031525,
257,1572647,0.0371362641453743,
257,1573868,0.03567329794168472,
257,1574831,,0.036541152745485306
258,1575089,0.036910124123096466,
258,1576310,0.034719210118055344,
258,1577531,0.03677183762192726,
258,1578752,0.03690406680107117,
258,1579973,0.037109531462192535,
258,1580935,,0.036489490419626236
259,1581194,0.036106906831264496,
259,1582415,0.03682113438844681,
259,1583636,0.03692471235990524,
259,1584857,0.03507252037525177,
259,1586078,0.03732028231024742,
259,1587039,,0.03644297644495964
260,1587299,0.03628477454185486,
260,1588520,0.037229619920253754,
260,1589741,0.036256857216358185,
260,1590962,0.03674151375889778,
260,1592183,0.03720427304506302,
260,1593143,,0.03637992963194847
261,1593404,0.03585571423172951,
261,1594625,0.036888521164655685,
261,1595846,0.03590385988354683,
261,1597067,0.03691646084189415,
261,1598288,0.03641469031572342,
261,1599247,,0.036325350403785706
262,1599509,0.036348942667245865,
262,1600730,0.03686169534921646,
262,1601951,0.03466173633933067,
262,1603172,0.03743675723671913,
262,1604393,0.0371803417801857,
262,1605351,,0.03631625697016716
263,1605614,0.035110704600811005,
263,1606835,0.036243755370378494,
263,1608056,0.03509443253278732,
263,1609277,0.0362308993935585,
263,1610498,0.03581412509083748,
263,1611455,,0.03623630851507187
264,1611719,0.03656238317489624,
264,1612940,0.0353245735168457,
264,1614161,0.036403656005859375,
264,1615382,0.036900099366903305,
264,1616603,0.03494598716497421,
264,1617559,,0.03624216467142105
265,1617824,0.03717248886823654,
265,1619045,0.0357108935713768,
265,1620266,0.03534526377916336,
265,1621487,0.036771100014448166,
265,1622708,0.035985834896564484,
265,1623663,,0.03614935278892517
266,1623929,0.03626895695924759,
266,1625150,0.03606966882944107,
266,1626371,0.03700784593820572,
266,1627592,0.03523232787847519,
266,1628813,0.035301126539707184,
266,1629767,,0.036080922931432724
267,1630034,0.03717120736837387,
267,1631255,0.036713771522045135,
267,1632476,0.036372534930706024,
267,1633697,0.03555065765976906,
267,1634918,0.03546763211488724,
267,1635871,,0.03603459894657135
268,1636139,0.03642755001783371,
268,1637360,0.035615142434835434,
268,1638581,0.0363989993929863,
268,1639802,0.034703537821769714,
268,1641023,0.03617924824357033,
268,1641975,,0.03606382757425308
269,1642244,0.03558569401502609,
269,1643465,0.0358886793255806,
269,1644686,0.03621796518564224,
269,1645907,0.03541220724582672,
269,1647128,0.03696660324931145,
269,1648079,,0.03603028133511543
270,1648349,0.03675249591469765,
270,1649570,0.03496368229389191,
270,1650791,0.03579966723918915,
270,1652012,0.0354776456952095,
270,1653233,0.03658115118741989,
270,1654183,,0.03591882064938545
271,1654454,0.03597952425479889,
271,1655675,0.035678327083587646,
271,1656896,0.03475179895758629,
271,1658117,0.036566637456417084,
271,1659338,0.036307089030742645,
271,1660287,,0.035919029265642166
272,1660559,0.03495229780673981,
272,1661780,0.03717080131173134,
272,1663001,0.035900648683309555,
272,1664222,0.035447001457214355,
272,1665443,0.03529036045074463,
272,1666391,,0.0358748584985733
273,1666664,0.03433118760585785,
273,1667885,0.035943128168582916,
273,1669106,0.03636584430932999,
273,1670327,0.03491754084825516,
273,1671548,0.03617114573717117,
273,1672495,,0.03585105016827583
274,1672769,0.034198760986328125,
274,1673990,0.03616970032453537,
274,1675211,0.03636384755373001,
274,1676432,0.034811556339263916,
274,1677653,0.036586686968803406,
274,1678599,,0.035780489444732666
275,1678874,0.03471273183822632,
275,1680095,0.03602026402950287,
275,1681316,0.03650951012969017,
275,1682537,0.034202151000499725,
275,1683758,0.0365513414144516,
275,1684703,,0.03579946234822273
276,1684979,0.03452739119529724,
276,1686200,0.03649793565273285,
276,1687421,0.034578029066324234,
276,1688642,0.03622385114431381,
276,1689863,0.03456304222345352,
276,1690807,,0.03570625185966492
277,1691084,0.036663755774497986,
277,1692305,0.03495189547538757,
277,1693526,0.03449232131242752,
277,1694747,0.03566696122288704,
277,1695968,0.03563827648758888,
277,1696911,,0.035658612847328186
278,1697189,0.03480518236756325,
278,1698410,0.03523674234747887,
278,1699631,0.0360494926571846,
278,1700852,0.03628230839967728,
278,1702073,0.035813868045806885,
278,1703015,,0.035667695105075836
279,1703294,0.03599967062473297,
279,1704515,0.03397469222545624,
279,1705736,0.03634826838970184,
279,1706957,0.035576146095991135,
279,1708178,0.03654251992702484,
279,1709119,,0.03561509773135185
280,1709399,0.036280274391174316,
280,1710620,0.036025598645210266,
280,1711841,0.0364423431456089,
280,1713062,0.0348418653011322,
280,1714283,0.03672824800014496,
280,1715223,,0.03557657077908516
281,1715504,0.035391271114349365,
281,1716725,0.035929225385189056,
281,1717946,0.03541485592722893,
281,1719167,0.03633934259414673,
281,1720388,0.035238172858953476,
281,1721327,,0.03554472327232361
282,1721609,0.036132052540779114,
282,1722830,0.03487186133861542,
282,1724051,0.035955872386693954,
282,1725272,0.035819392651319504,
282,1726493,0.03478869050741196,
282,1727431,,0.035521917045116425
283,1727714,0.03525778651237488,
283,1728935,0.035426050424575806,
283,1730156,0.035026002675294876,
283,1731377,0.036276813596487045,
283,1732598,0.036587245762348175,
283,1733535,,0.0355229526758194
284,1733819,0.034571170806884766,
284,1735040,0.03501342236995697,
284,1736261,0.035595737397670746,
284,1737482,0.036693040281534195,
284,1738703,0.034774888306856155,
284,1739639,,0.0354410745203495
285,1739924,0.03644440323114395,
285,1741145,0.03512389212846756,
285,1742366,0.0358603298664093,
285,1743587,0.03595219925045967,
285,1744808,0.03609877824783325,
285,1745743,,0.03543241322040558
286,1746029,0.03433839604258537,
286,1747250,0.035427261143922806,
286,1748471,0.033860258758068085,
286,1749692,0.03563806042075157,
286,1750913,0.034999825060367584,
286,1751847,,0.03539454936981201
287,1752134,0.03506629168987274,
287,1753355,0.0360504686832428,
287,1754576,0.034611981362104416,
287,1755797,0.03546546399593353,
287,1757018,0.035621803253889084,
287,1757951,,0.03539194539189339
288,1758239,0.035095661878585815,
288,1759460,0.035677626729011536,
288,1760681,0.0340062752366066,
288,1761902,0.03517168387770653,
288,1763123,0.03495702147483826,
288,1764055,,0.03536118566989899
289,1764344,0.03645213693380356,
289,1765565,0.035603173077106476,
289,1766786,0.035953015089035034,
289,1768007,0.03578673303127289,
289,1769228,0.03429596126079559,
289,1770159,,0.03531566634774208
290,1770449,0.03555142134428024,
290,1771670,0.034065648913383484,
290,1772891,0.03475334495306015,
290,1774112,0.03526577353477478,
290,1775333,0.03412245213985443,
290,1776263,,0.03523537516593933
291,1776554,0.034975454211235046,
291,1777775,0.034732043743133545,
291,1778996,0.03595134615898132,
291,1780217,0.03570600971579552,
291,1781438,0.03502575308084488,
291,1782367,,0.03521392121911049
292,1782659,0.03427911922335625,
292,1783880,0.03566915914416313,
292,1785101,0.03541884943842888,
292,1786322,0.035628657788038254,
292,1787543,0.035908933728933334,
292,1788471,,0.03518690541386604
293,1788764,0.03427734598517418,
293,1789985,0.03570003807544708,
293,1791206,0.03440941870212555,
293,1792427,0.03539562597870827,
293,1793648,0.03595377504825592,
293,1794575,,0.03521343693137169
294,1794869,0.03417614474892616,
294,1796090,0.03465665504336357,
294,1797311,0.034972596913576126,
294,1798532,0.03641228750348091,
294,1799753,0.035456836223602295,
294,1800679,,0.03519907221198082
295,1800974,0.03453037515282631,
295,1802195,0.03527875989675522,
295,1803416,0.035663772374391556,
295,1804637,0.03530741110444069,
295,1805858,0.035073280334472656,
295,1806783,,0.03516156226396561
296,1807079,0.03418886661529541,
296,1808300,0.036184411495923996,
296,1809521,0.035165734589099884,
296,1810742,0.03409980610013008,
296,1811963,0.036099955439567566,
296,1812887,,0.035126637667417526
297,1813184,0.03422551602125168,
297,1814405,0.03525623679161072,
297,1815626,0.03444715961813927,
297,1816847,0.03551505506038666,
297,1818068,0.035123132169246674,
297,1818991,,0.03514806926250458
298,1819289,0.03624153137207031,
298,1820510,0.03508877754211426,
298,1821731,0.035595230758190155,
298,1822952,0.03515496850013733,
298,1824173,0.035683102905750275,
298,1825095,,0.03510332852602005
299,1825394,0.036001041531562805,
299,1826615,0.03371018171310425,
299,1827836,0.036204978823661804,
299,1829057,0.03419308736920357,
299,1830278,0.03559541702270508,
299,1831199,,0.03504129871726036
